id,store_id,annual_lsv,annual_volume,data_year,total_duration
692,346,16087.4537,572.83334,2007,55.71666667
693,347,16520.3,604,2007,12.03333333
694,347,19139.04857,591.009,2021,220.9666667
695,348,20396.42,587,2007,79.03333333
696,348,27173.38557,780.909,2021,208.15
697,349,19481.92,790,2007,81.8
698,349,12805.13,459,2021,170
699,350,39272.06,1464,2007,474.7
700,350,40259.94095,1399.015,2021,459.9
701,351,95819.12,3348,2021,241.1
702,351,41460.78629,1515.499998,2007,276.9333333
703,352,3881.73283,123.171,2021,68
704,352,13111.49,395,2007,57.03333333
705,353,30542.98285,1135.045,2021,249.3666667
706,353,31505.429,1122.8,2007,362.7333333
707,354,58822.495,2202.1,2021,337.0333333
708,354,35018.12973,1305.100001,2007,120.1833333
709,355,33063.04173,1353.400001,2007,138.4
710,355,37080.27695,1348.215,2021,531.1
711,356,32435.31,766,2007,309.4
712,356,25516.84,600,2021,605.15
713,357,95298.86,2969,2007,663.3
714,357,26380.25,784,2021,433.7333333
715,358,35505.259,986.8,2007,272.7
716,358,33997.236,925.8,2021,210.4
717,359,34402.95,1400.9,2007,23.98333333
718,359,18355.46993,676.378,2021,20.38333333
719,360,32342.17,1226,2007,27.58333333
720,360,21463.4265,671.15,2021,119.1333333
721,361,1119.326,22.3,2021,89.66666667
722,361,19292.65,606.9,2007,10.35
723,362,42976.36188,1497.55625,2007,50.03333333
724,362,30441.19,919,2021,83.73333333
725,363,123244.1,4541.9,2007,26.98333333
726,363,103671.31,3943,2021,73.48333333
727,364,20744.74,807.9,2007,14.21666667
728,364,1898.8,64,2021,16.98333333
729,365,131385.16,4629,2007,31.35
730,365,39059.69,1272,2021,34.78333333
731,366,57636.729,1743.9,2007,15.01666667
732,366,4083.03,114,2021,38.15
733,367,32379.54,1012,2021,120.4833333
734,367,27589.24,955.9,2007,255.5333333
735,368,151480.87,4880,2007,251.5166667
736,368,183637.017,5844.9,2021,280.15
737,369,62635.43,2056,2021,282.7
738,369,72542.05,2294,2007,226.1333333
739,370,30709.24253,902.88375,2007,26.93333333
740,370,14822.3865,417.15,2021,58.18333333
741,371,6148.53,226,2007,263.9166667
742,371,1608.41,58,2021,36.7
743,372,1123.2,42,2007,200.6333333
744,372,19626.97,698,2021,100.9333333
745,373,167351.5,6348,2007,427.65
746,373,118328.21,4451,2021,495.4166667
747,374,10012.54,333,2021,223.8
748,374,10188.539,365.9,2007,32.48333333
749,375,50685.7,1594,2007,381.6
750,375,16086.9845,430.7666509,2021,524.8333333
751,376,102060.34,3073,2021,775.6833333
752,376,88330.87,3389,2007,523.0833333
753,377,5005.29,139,2021,340.3833333
754,377,12583.84,521.9,2007,296.7833333
755,378,26184.74,1073.9,2007,241.9333333
756,378,19238.61,786,2021,121.1833333
757,379,22975.39454,708.099984,2021,496.1833333
758,379,18060.9,666,2007,399.1666667
759,380,34604.27,844,2021,201.4833333
760,380,32746.09,1082,2007,158.75
761,381,35454.4,1176,2021,195.8333333
762,381,45870.69,1675,2007,215.4333333
763,382,55264.36,1973,2021,247.2
764,382,56732.18,1967,2007,285.45
765,383,45133.37,1638.5,2007,199.0666667
766,383,29259.42,997,2021,217.7333333
767,384,19034.67,693,2021,173.3
768,384,29825.56,1114,2007,156.6666667
769,385,24264.2225,881.625,2007,54.28333333
770,385,9930.75,350,2021,34.18333333
771,386,30683.57,1032,2021,196.8
772,386,47466.24,1613,2007,363.4166667
773,387,22058.76173,678.833337,2007,206.4
774,387,7905.35,215,2021,76.81666667
775,388,24574.817,887.9,2021,166.2333333
776,388,32694.7334,1203.250002,2007,170.6666667
777,389,26752.53,898,2021,182.7833333
778,389,36687.73,1200,2007,243.7666667
779,390,23758.89,791,2021,203.3333333
780,390,19744.67,650,2007,256.95
781,391,13762.99,395,2021,389.5333333
782,391,17934.02,562,2007,262.5166667
783,392,12011.4,441,2007,183.7
784,392,7949.05,264,2021,42.4
785,393,258.18285,6.045,2021,9.666666667
786,393,3732.55,149,2007,188.6166667
787,394,66832.07,2406,2021,228.4333333
788,394,87473.27,3391,2007,394.7
789,395,32210.17,1033,2007,235.05
790,395,15196.08,443,2021,54.68333333
791,396,94293.64,3883,2021,131.5166667
792,396,106682.06,4482,2007,406.9333333
793,397,21870.98,845,2007,204.2
794,397,36345.9,1258,2021,88.61666667
795,398,14204.9,588,2007,313.05
796,398,1877.78285,70.045,2021,26.71666667
797,399,18526.768,664.7,2007,51.66666667
798,399,21582.097,689.9,2021,89.23333333
799,400,46181.6535,1539.05,2021,86.76666667
800,400,43150.61,1397,2007,140.0833333
801,401,919.13,21,2021,7.016666667
802,401,1965.86,87,2007,8.1
803,402,11012.12,351,2007,278.75
804,402,14268.99095,439.015,2021,182.85
805,403,12341.01095,385.015,2021,47.31666667
806,403,26497.85,806,2007,102.85
807,404,23862.34,845,2007,108.9
808,404,23799.56949,706.213,2021,207.8833333
809,405,45383.15881,1440.009539,2007,146.95
810,405,62710.56282,2051.234,2021,528.0666667
811,406,21765.70889,883.142866,2007,125.7166667
812,406,20833.28,780,2021,522.5666667
813,407,54679.83,1538,2021,265.65
814,407,61818.43,1878,2007,387.3
815,408,27944.3,785,2007,297.9166667
816,408,13234.93,292,2021,210.6
817,409,20451.39,645.9,2007,459.5166667
818,409,19476.93,600,2021,171.6833333
819,410,109240.62,3563,2007,163.2833333
820,410,38095.29,1070,2021,144.0333333
821,411,7977.13,268,2007,5.966666667
822,411,4265.32,137,2021,68.03333333
823,412,5468.914104,191.312763,2007,1.333333333
824,412,3597.3555,131.35,2021,7.7
825,413,47195.06,1662,2007,6.383333333
826,413,59325,2119,2021,51.26666667
827,414,24485.44004,996.353592,2007,44.95
828,414,10969.16,408,2021,12.58333333
829,415,10384.8,389,2007,34.93333333
830,415,14074.1,457,2021,153.8166667
831,416,2100.442218,71.842868,2021,6.55
832,416,1710.105728,54.363432,2007,0.866666667
833,417,53925.8,1866,2021,120.1166667
834,417,43617.46,1752,2007,28.35
835,418,64729.59,2443,2007,26.76666667
836,418,73804.1,2839,2021,81.93333333
837,419,14463.89,472,2021,85.11666667
838,419,18555.83,654,2007,70.01666667
839,420,11206.03,518,2021,29.25
840,420,12239.88,470,2007,1.583333333
841,421,22425.41,763,2007,36.56666667
842,421,28387.41,908,2021,70.53333333
843,422,15895.19,538,2007,12.23333333
844,422,6587.28,199,2021,72.63333333
845,423,33629.52,1395,2007,19.81666667
846,423,49600.23,1947,2021,63.7
847,424,25646.04222,1015.842868,2021,40.73333333
848,424,17602.13349,545.333195,2007,42.18333333
849,425,39853.28,1662,2007,16.41666667
850,425,17796.15,702,2021,46.23333333
851,426,5515.782775,188.391921,2007,0.6
852,426,2100.442218,71.842868,2021,6.933333333
853,427,328319.15,8216,2021,81.06666667
854,427,240683.54,5137,2007,40.85
855,428,3146.8155,120.35,2021,4.116666667
856,428,10449.14185,364.529472,2007,2.1
857,429,24229.66,832,2021,148.1833333
858,429,11297.71,387,2007,60.11666667
859,430,22558.3355,914.35,2021,32.23333333
860,430,30204.70725,917.533472,2007,15.05
861,431,11248.88,336,2007,20.03333333
862,431,16779.41,513,2021,537.8333333
863,432,19798.26,727,2021,88.11666667
864,432,18361.57,627,2007,33.18333333
865,433,20020.63,659,2007,73.01666667
866,433,14243.13,463,2021,87.23333333
867,434,13004,436,2021,179.75
868,434,23271.24,839,2007,128.15
869,435,12010.46,432,2021,39.05
870,435,9480.21,380,2007,45
871,436,2865.68,105,2021,121.2833333
872,436,7928.85,281,2007,89.96666667
873,437,109487.1,3987,2021,60.15
874,437,93354.21,3463,2007,31
875,438,41104.37,1602,2021,307.4333333
876,438,58261.01,1779,2007,66.5
877,439,4834.04,160,2007,26.15
878,439,12696.54,431,2021,104.7833333
879,440,7532.82,241,2021,85.1
880,440,16538.01,583,2007,44.28333333
881,441,33321.42,1229,2007,248.1666667
882,441,35523.02,1155,2021,601.3833333
883,442,11101,367,2021,173.1666667
884,442,6891.8,214,2007,53.2
885,443,98316.41,3482,2021,479.9166667
886,443,104982.35,3127,2007,124.1166667
887,444,43502.09,1366,2007,110.6333333
888,444,37965.49,1154,2021,170.3666667
889,445,29448.92,843,2021,195.1
890,445,28277.08,904,2007,40.36666667
891,446,22702.67,684,2021,263.9166667
892,446,22205.46,742,2007,176.4333333
893,447,28156.11,1062,2021,278.3
894,447,20993.2,762,2007,398.9666667
895,448,1747.05,52,2021,162.1333333
896,448,5223.81,161,2007,64.98333333
897,449,53771.26,1581,2007,257.3166667
898,449,54024.91,1654,2021,372.9666667
899,450,2325.99,67,2021,27.53333333
900,450,9022.49,401,2007,19.11666667
901,451,31266.01,1106,2007,89.31666667
902,451,23507.03,695,2021,216.6666667
903,452,12553.5,452,2021,107.15
904,452,9669.39,300,2007,20.08333333
905,453,23438.5,853,2007,29.25
906,453,15392.92,517,2021,278.4666667
907,454,16722.34,539,2021,820.8333333
908,454,17681.19,586,2007,246.5166667
909,455,47254.91,1590,2021,176.3666667
910,455,66353.018,2654.8,2007,115.35
911,456,83927.47,3173,2007,306.0333333
912,456,78668.49,2539,2021,528.8833333
913,457,36597.608,1835.8,2007,43.45
914,457,32989,1374,2021,108.5
915,458,100838.879,3506.9,2021,407
916,458,113592.679,4490.9,2007,103.7
917,459,14805.02,425,2021,754.6
918,459,11504.86,521,2007,237.55
919,460,21073.56,833,2021,608.5
920,460,45967.45,2001,2007,235.1
921,461,48642.55,1800,2021,478.0666667
922,461,68028.1,2531.9,2007,105.0833333
923,462,50523.99,1707,2021,173.9
924,462,40455.57,1435,2007,151.5
925,463,25185.77,1042,2007,170.8666667
926,463,41735.63,1466,2021,208.4166667
927,464,41618.05,1346,2021,304.7666667
928,464,35750.33,1177,2007,199.9833333
929,465,25427.71,1251,2007,40.6
930,465,74880.04,2967,2021,145.4333333
931,466,9318.72,312,2021,116.5333333
932,466,30610.09,1127,2007,30.11666667
933,467,31933.21,1314,2007,32.25
934,467,33437.7,1324,2021,71.1
935,468,39806.66,1725,2021,127.8333333
936,468,53503.02,2412,2007,31.05
937,469,918.29,25,2021,56.71666667
938,469,9555.6,452,2007,18.96666667
939,470,27653.91,1002,2021,231.2666667
940,470,30886.93,1319.9,2007,138.2666667
941,471,120.033353,1.666667,2021,78.56666667
942,471,39720.61253,1233.666685,2007,87.91666667
943,472,40045.19,1575,2007,34.48333333
944,472,8751.13,303,2021,31.95
945,473,10587.92,326,2021,63.8
946,473,61659.79,2082,2007,55.45
947,474,16883.92,793,2021,26.53333333
948,474,30615.14,1387.9,2007,23.68333333
949,475,64956.56,2226,2007,130.3666667
950,475,12350.88,170,2021,113.6
951,476,46370.41,1638,2021,262.5666667
952,476,60249.67,2025,2007,158.8166667
953,477,1204.503,42.3,2021,134.6666667
954,477,945.36,50,2007,44.51666667
955,478,159041.99,5069,2007,310.0666667
956,478,66596.97,1945,2021,368.5166667
957,479,16853.52,704,2007,50.6
958,479,1258.44,50,2021,27.8
959,480,5104.475,227.5,2021,85.85
960,480,47290.715,1722.5,2007,135.1166667
961,481,26308.433,885.3,2021,315.4666667
962,481,18519.42,673,2007,67.45
963,482,35365.57,897,2007,67.85
964,482,3441.62,163,2021,264.5666667
965,483,41334.565,1556,2007,49.5
966,483,5350.955,230.5,2021,180.1666667
967,484,28379.2,1033,2007,27.8
968,484,53546.76,1977,2021,504.2333333
969,485,74184.659,2881.9,2021,401.05
970,485,50719.779,2030.8,2007,147.9166667
971,486,30820.41,1026,2021,493.0833333
972,486,37465.78,1322,2007,132.2666667
973,487,19156.53,716,2021,623.3833333
974,487,21162.54,830,2007,27.6
975,488,10542.97,173,2007,125.05
976,488,2123.83,41,2021,196.5833333
977,489,13236.17,393,2021,325.1166667
978,489,9925.68,506.9,2007,127.9833333
979,490,3800.07,136,2021,8.45
980,490,1653.33,70,2007,3.116666667
981,491,26530.87,939,2021,68.28333333
982,491,34635.41,1200,2007,65.65
983,492,28393.6,1097,2007,49.6
984,492,15995.03,580,2021,181.1833333
985,493,2312.07,84,2021,17.21666667
986,493,8544.75,305,2007,23.48333333
987,494,28743.95,1086,2021,244.5833333
988,494,27721.6,902,2007,296.9166667
989,495,22780.98,717,2007,87.95
990,495,265.72,13,2021,22
991,496,11907.93,402,2007,51.43333333
992,496,8113.9,261,2021,222.7833333
993,497,151243.19,4905,2007,144.5833333
994,497,47271.28,1820,2021,342.75
995,498,43767.13,1965,2007,494.7166667
996,498,53015.88,2111,2021,674.2666667
997,499,109705.41,4144,2021,713.1166667
998,499,91361.91,3753,2007,876.45
999,500,61517.83,2445,2021,353.9333333
1000,500,43382.96,1629,2007,299.2
1001,501,44620.69,1641,2007,257.8333333
1002,501,50623.14,1903,2021,501.0833333
1003,502,32261.3,1361,2021,129.6
1004,502,24513.38523,1070.230769,2007,57.71666667
1005,503,54795.85,2299,2021,807.3833333
1006,503,9516.789067,485.837659,2007,492.3166667
1007,504,6728.74,180,2021,480.7333333
1008,504,12102.13,417.9,2007,331.8166667
1009,505,12098.89,376,2021,403.5833333
1010,505,38154.14,1051,2007,312.3
1011,506,14604.57,484,2021,499.9833333
1012,506,22246.14,1011,2007,423.0833333
1013,507,15294.12,512,2007,385.0166667
1014,507,15007.58,301,2021,133.6333333
1015,508,5894.55,188,2021,440.2666667
1016,508,12046.73,470,2007,337.8666667
1017,509,4921.73,116,2021,145.65
1018,509,8049.93,340,2007,341.2
1019,510,25924.23,954,2021,486.8
1020,510,30560.61,1335,2007,338.0166667
1021,511,17303.32,584,2021,457.7333333
1022,511,11320.34,447,2007,317.55
1023,512,55260.53,2183,2007,272.7333333
1024,512,19886.96,791,2021,506.8
1025,513,18257.1,583,2021,278.7666667
1026,513,18763.83,714,2007,57.75
1027,514,15912.97,544,2007,29.56666667
1028,514,11973.44,300,2021,32.78333333
1029,515,50063.8,1933,2021,121.05
1030,515,51038.76,2134,2007,107.6166667
1031,516,34651.02,1409,2007,52.11666667
1032,516,46523.56,1733,2021,107.8166667
1033,517,49.74,1,2021,6.783333333
1034,517,32599.48,1293,2007,75.35
1035,518,72063.63,2816,2007,92.76666667
1036,518,1589.44,55,2021,77.25
1037,519,266115.83,9122,2007,1375.6
1038,519,184855.02,6667,2021,2018.266667
1039,520,71074.22,2943,2007,1575.65
1040,520,55075.98,1971,2021,694.4166667
1041,521,29915.76,1048,2007,353.5333333
1042,521,29746.15,1002.2,2021,659.4333333
1043,522,125703.47,5125,2007,1241.866667
1044,522,130881.76,4950,2021,972.25
1045,523,17401.14,1011,2007,644.7666667
1046,523,11132.60428,528.036,2021,761.3833333
1047,524,4278.54,194,2007,688.1
1048,524,909.81,27,2021,537.2666667
1049,525,64400.2,2526,2021,969.15
1050,525,73451.52,3199,2007,593.9333333
1051,526,19068.55,759.9,2007,109.7666667
1052,526,10046.43,411,2021,325.25
1053,527,6779.19,269,2007,50.33333333
1054,527,1395.65,51,2021,694.55
1055,528,7544.69,305,2021,693.0666667
1056,528,20502.45,844,2007,111.7833333
1057,529,20864.999,909.6,2007,689.35
1058,529,1054.63,10,2021,1198.85
1059,530,50006.7,1917,2021,1064.05
1060,530,45839.97,1906,2007,451.45
1061,531,41240.489,1523.8,2007,762.8333333
1062,531,45953.349,1331.9,2021,1039.666667
1063,532,25167.447,970.9,2021,1115.483333
1064,532,23600.497,912.6,2007,786.8333333
1065,533,130161.7015,5836.671191,2007,0
1066,533,125985.1785,5296.582463,2021,0
1067,534,37489.82,1704,2007,353.8
1068,534,42212.52,1602,2021,694.4333333
1069,535,30415.18,1090,2007,35.61666667
1070,535,23333.87,798,2021,204.3
1071,536,3272.55,129,2021,598.6666667
1072,536,5747.94,208.9,2007,150.8833333
1073,537,24386.45,888,2007,429.8666667
1074,537,10991.63,359,2021,317.4666667
1075,538,160980.677,5652.9,2007,957.55
1076,538,99839.24,3355,2021,832.7333333
1077,539,12777.23,399,2021,352.4333333
1078,539,21248.61,947.8,2007,153.4166667
1079,540,29689.7,668.9,2007,91.23333333
1080,540,37699.697,1248.9,2021,271.4333333
1081,541,16855.04,550,2007,198
1082,541,20.44,1,2021,599.9333333
1083,542,1441.29269,58.153,2021,34.78333333
1084,542,7073.17,287,2007,12.66666667
1085,543,37553.33528,1498.578364,2007,49
1086,543,33164.14893,1306.783594,2021,248.2833333
1087,544,28064.31951,1078.905216,2021,1338.716667
1088,544,38490.11629,1560.087335,2007,133.1166667
1089,545,53999.64913,2260.83562,2007,41.7
1090,545,48176.45002,1811.607918,2021,318.3666667
1091,546,28278.82013,1121.189006,2021,126.1666667
1092,546,42616.8342,1355.763649,2007,429.1333333
1093,547,74793.71284,2730.986297,2021,622.75
1094,547,115666.9335,5073.884715,2007,562.2666667
1095,548,52658.01454,2069.457369,2007,456.3333333
1096,548,57508.31589,2091.472786,2021,1733.6
1097,549,66929.80389,2694.661094,2007,500.9
1098,549,77908.29631,2734.445759,2021,1337.683333
1099,550,32654.15002,1263.945756,2021,181.7833333
1100,550,49975.52215,2066.762785,2007,41.06666667
1101,551,32880.95,1048,2021,430.55
1102,551,36459,1256,2007,583.05
1103,552,18859.16,670,2007,655.0333333
1104,552,10295.23,298,2021,332.2333333
1105,553,19375.95,687,2021,271.3333333
1106,553,18290.86,636,2007,591.2333333
1107,554,22916.78,817,2021,361.4166667
1108,554,22796.79,736.9,2007,516.3666667
1109,555,3302.83,116,2007,587.1333333
1110,555,301.52,4,2021,255.3333333
1111,556,15889.49,531,2007,524.0333333
1112,556,13246.98,484,2021,339.5333333
1113,557,65267.47,2214,2021,763.9333333
1114,557,75479.69,2461,2007,478.7166667
1115,558,37536.04,1276,2007,307.8833333
1116,558,4779.41,150,2021,477.5166667
1117,559,11819.819,475.9,2007,96.21666667
1118,559,12755.797,482.9,2021,500.5166667
1119,560,57334.189,2279.9,2007,29.33333333
1120,560,38008.53619,1363.003,2021,66.93333333
1121,561,48259.59,1447,2021,102.4333333
1122,561,39625.459,1467.9,2007,23.2
1123,562,20375.3565,675.15,2021,155.3666667
1124,562,24801.809,894.8,2007,51.75
1125,563,9763.68,326.9,2007,17.2
1126,563,371.1765,11.15,2021,14.91666667
1127,564,62596.04,2237,2021,111.1333333
1128,564,58061.95,2276.9,2007,28.71666667
1129,565,261,4,2021,9.05
1130,565,117.48,12,2007,42.98333333
1131,566,16979.5025,543.625,2007,83.95
1132,566,13153.1,367,2021,95.76666667
1133,567,10733.34,475,2021,37.66666667
1134,567,23324.87068,955.715909,2007,23.61666667
1135,568,15418.85,512,2021,88.18333333
1136,568,25129.5,834.4,2007,118.0166667
1137,569,27023.63,899,2021,881.1666667
1138,569,53265.81,1802,2007,623.2333333
1139,570,25270.189,936.7,2007,163.4333333
1140,570,23104.193,766.7,2021,167.25
1141,571,26062.6,835,2021,113.1833333
1142,571,29557.47,1060.9,2007,66.63333333
1143,572,33521.19,1296,2007,223.2
1144,572,27696.23,985,2021,318.2166667
1145,573,81524.34,2915,2021,368.9166667
1146,573,69419.48,2441,2007,208.9833333
1147,574,16442.09,643,2021,99.8
1148,574,20265.67839,771.105476,2007,221.65
1149,575,39655.98332,1596.387178,2021,135.9833333
1150,575,38207.08176,1610.254919,2007,110.6833333
1151,576,28814.23,1282,2021,98.21666667
1152,576,25899.05,1219,2007,220.5
1153,577,9522.6,273,2007,110.25
1154,577,21455.05,812,2021,205.15
1155,578,39111.92523,1239.230769,2007,256.8333333
1156,578,38868.81,1356,2021,206.6833333
1157,579,11339.03,387.2,2021,191.5333333
1158,579,7779.336934,294.953846,2007,119.6333333
1159,580,30869.74,1232,2021,77.88333333
1160,580,43371.34,1772,2007,130.85
1161,581,31383.1,1192,2007,194.5833333
1162,581,22652.35,978,2021,116.8166667
1163,582,19744.49,861,2021,59.88333333
1164,582,13913.11,416,2007,145.2833333
1165,583,55633.96,2053,2007,63.31666667
1166,583,55186.887,1940.9,2021,225.9166667
1167,584,109517.09,3639,2007,153.65
1168,584,115893.06,3716,2021,413.0666667
1169,585,59692.17,2101,2007,204.1666667
1170,585,50021.37,1818,2021,236.2666667
1171,586,7382.86875,288.43125,2007,12.8
1172,586,1239.68,40,2021,3.033333333
1173,587,20534.9865,719.15,2007,25.78333333
1174,587,14236.5,387,2021,38.83333333
